Cluster,Category_Name_Descriptive,__Spend_Final,Item ID,Item Name,Quantity,Total Bcy,Sub Total Bcy,Purchase Order ID,Product ID,Currency Code,Account ID,Tax ID,Quantity_log,Total_Bcy_log,Sub_Total_Bcy_log,Item_Name_Clean,lang,Item_Name_NoStop
26,Electrical Panels / TMD/TMA,34438.08,3263831000009330085,XT3N 250 TMD 250-2500 3p F F,48.0,34438.08,34438.08,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,3.8918202981106265,10.446947245060592,10.446947245060592,xt3n 250 tmd 250-2500 3p f f,en,xt3n 250 tmd 250-2500 3p f f
17,Steel Rods / Sizes,14841.6,3263831000009330093,M E1.2 220-250 VAC/DC,8.0,14841.6,14841.6,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,9.6052567035316,9.6052567035316,m e1.2 220-250 vac/dc,ca,m e1.2 220-250 vac/dc
135,Black Cables / Saraya,150.48,3263831000009330101,"MSMN Driver w. screw for manual motor staters, 6x6",33.0,150.48,150.48,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,3.5263605246161616,5.0204536030335944,5.0204536030335944,msmn driver w. screw for manual motor staters 6x6,en,msmn driver w. screw manual motor staters 6x6
20,Rubber Lined Clamps,726.3,3263831000009330109,"MS132-1.6 Manual Motor Starter Trip class 10, 1.0 ... 1.6A",5.0,726.3,726.3,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.791759469228055,6.589339047160495,6.589339047160495,ms132-1.6 manual motor starter trip class 10 1.0 ... 1.6a,en,ms132-1.6 manual motor starter trip class 10 1.0 ... 1.6a
20,Rubber Lined Clamps,959.35,3263831000009330117,"MS132-16 Manual Motor Starter Trip class 10, 10 ... 16A",5.0,959.35,959.35,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.791759469228055,6.867297801350861,6.867297801350861,ms132-16 manual motor starter trip class 10 10 ... 16a,en,ms132-16 manual motor starter trip class 10 10 ... 16a
4,UPS / APC Power Supplies,5502.98,3263831000009330125,AF26-30-00-13 100-250V50/60HZ-DC Contactor,46.0,5502.98,5502.98,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,3.8501476017100584,8.613226745885648,8.613226745885648,af26-30-00-13 100-250v50/60hz-dc contactor,ro,af26-30-00-13 100-250v50/60hz-dc contactor
134,Reinforcing Steel Bars / Saudi / Sabic,1870.42,3263831000009330133,CAL4-11 Auxiliary Contact Block,82.0,1870.42,1870.42,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,4.418840607796598,7.534452779970769,7.534452779970769,cal4-11 auxiliary contact block,en,cal4-11 auxiliary contact block
26,Electrical Panels / TMD/TMA,2048.12,3263831000009330141,XT2N 160 TMA 50-500 3p F F,4.0,2048.12,2048.12,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,7.625165711677761,7.625165711677761,xt2n 160 tma 50-500 3p f f,en,xt2n 160 tma 50-500 3p f f
26,Electrical Panels / TMD/TMA,3056.3,3263831000009330149,XT2N 160 TMA 125-1250 3p F F,5.0,3056.3,3056.3,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.791759469228055,8.025287452502758,8.025287452502758,xt2n 160 tma 125-1250 3p f f,en,xt2n 160 tma 125-1250 3p f f
137,Electrical Units / HR,2527.14,3263831000009330157,XT5N 400 Ekip Dip LSIG In=320 3p F F,1.0,2527.14,2527.14,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,7.835239133480182,7.835239133480182,xt5n 400 ekip dip lsig in 320 3p f f,af,xt5n 400 ekip dip lsig in 320 3p f f
137,Electrical Units / HR,458.06,3263831000009330165,EXT CT N XT5 320 A EKIP DIP IEC,1.0,458.06,458.06,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,6.129180920471816,6.129180920471816,ext ct n xt5 320 a ekip dip iec,ro,ext ct n xt5 320 a ekip dip iec
24,Concrete Screed / Aggregates,67.36,3263831000009330173,S201-C10,4.0,67.36,67.36,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,4.224787858247391,4.224787858247391,s201-c10,ca,s201-c10
24,Concrete Screed / Aggregates,215.86,3263831000009330181,S203-C6,2.0,215.86,215.86,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,5.379251984044036,5.379251984044036,s203-c6,ca,s203-c6
134,Reinforcing Steel Bars / Saudi / Sabic,1484.28,3263831000009330189,"F202 AC-25/0,03 IEC",9.0,1484.28,1484.28,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,2.302585092994046,7.3033585856516225,7.3033585856516225,f202 ac-25/0 03 iec,cy,f202 ac-25/0 03 iec
134,Reinforcing Steel Bars / Saudi / Sabic,318.9,3263831000009330197,"F204 AC-80/0,03 IEC",1.0,318.9,318.9,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,5.768008446955473,5.768008446955473,f204 ac-80/0 03 iec,cy,f204 ac-80/0 03 iec
26,Electrical Panels / TMD/TMA,627.07,3263831000009330205,XT2S 160 TMD 32-320 4p F F,1.0,627.07,627.07,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,6.442651625224594,6.442651625224594,xt2s 160 tmd 32-320 4p f f,en,xt2s 160 tmd 32-320 4p f f
137,Electrical Units / HR,24083.8,3263831000009330213,E4.2 W FP Iu=3200 4p HR HR,5.0,24083.8,24083.8,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.791759469228055,10.08933621510624,10.08933621510624,e4.2 w fp iu 3200 4p hr hr,pl,e4.2 w fp iu 3200 4p hr hr
24,Concrete Screed / Aggregates,4482.86,3263831000009330221,S203-C63,38.0,4482.86,4482.86,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,3.6635616461296463,8.408239561581526,8.408239561581526,s203-c63,ca,s203-c63
29,Switchgear / Ekip 400A,13842.32,3263831000009330229,XT6N 800 Ekip Dip LS/I In=800 3p F F,4.0,13842.32,13842.32,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,9.535558084797064,9.535558084797064,xt6n 800 ekip dip ls/i in 800 3p f f,af,xt6n 800 ekip dip ls/i in 800 3p f f
23,Electrical Switches / Ekip,38000.0,3263831000009330237,E4.2N 3200 Ekip Touch LSIG 4p WMP,2.0,38000.0,38000.0,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,10.545367754151743,10.545367754151743,e4.2n 3200 ekip touch lsig 4p wmp,af,e4.2n 3200 ekip touch lsig 4p wmp
29,Switchgear / Ekip 400A,4502.93,3263831000009330245,XT6H 800 Ekip Dip LS/I In=800 4p F F,1.0,4502.93,4502.93,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,8.412705627958077,8.412705627958077,xt6h 800 ekip dip ls/i in 800 4p f f,en,xt6h 800 ekip dip ls/i 800 4p f f
26,Electrical Panels / TMD/TMA,1119.92,3263831000009330079,XT1N 160 TMD 63-630 3p F F,4.0,1119.92,1119.92,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,7.021905055672757,7.021905055672757,xt1n 160 tmd 63-630 3p f f,en,xt1n 160 tmd 63-630 3p f f
23,Electrical Switches / Ekip,8001.01,3263831000009330087,E1.2N 1250 Ekip Dip LSI 3p WMP,1.0,8001.01,8001.01,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,8.987448039103977,8.987448039103977,e1.2n 1250 ekip dip lsi 3p wmp,af,e1.2n 1250 ekip dip lsi 3p wmp
30,Copper Pipes,4894.4,3263831000009330095,XT5N 400 Ekip Dip LS/I In 320 3p F F,4.0,4894.4,4894.4,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,8.496051267662809,8.496051267662809,xt5n 400 ekip dip ls/i in 320 3p f f,af,xt5n 400 ekip dip ls/i in 320 3p f f
134,Reinforcing Steel Bars / Saudi / Sabic,788.19,3263831000009330103,MSAH1 Shaft Supporter,47.0,788.19,788.19,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,3.8712010109078907,6.671007103008881,6.671007103008881,msah1 shaft supporter,en,msah1 shaft supporter
20,Rubber Lined Clamps,630.08,3263831000009330111,"MS132-4.0 Manual Motor Starter Trip class 10, 2.5 ... 4.0A",4.0,630.08,630.08,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,6.447432637389253,6.447432637389253,ms132-4.0 manual motor starter trip class 10 2.5 ... 4.0a,en,ms132-4.0 manual motor starter trip class 10 2.5 ... 4.0a
20,Rubber Lined Clamps,241.73,3263831000009330119,"MS132-25 Manual Motor Starter Trip class 10, 20 ... 25A",1.0,241.73,241.73,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,5.491949714487858,5.491949714487858,ms132-25 manual motor starter trip class 10 20 ... 25a,en,ms132-25 manual motor starter trip class 10 20 ... 25a
4,UPS / APC Power Supplies,2304.17,3263831000009330127,AF30-30-00-13 100-250V50/60HZ-DC Contactor,11.0,2304.17,2304.17,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,2.4849066497880004,7.742909705422648,7.742909705422648,af30-30-00-13 100-250v50/60hz-dc contactor,ro,af30-30-00-13 100-250v50/60hz-dc contactor
135,Black Cables / Saraya,360.06,3263831000009330135,OXS6X130 SHAFT,51.0,360.06,360.06,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,3.9512437185814275,5.889044149508512,5.889044149508512,oxs6x130 shaft,so,oxs6x130 shaft
26,Electrical Panels / TMD/TMA,1024.06,3263831000009330143,XT2N 160 TMA 63-630 3p F F,2.0,1024.06,1024.06,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,6.932506426444675,6.932506426444675,xt2n 160 tma 63-630 3p f f,en,xt2n 160 tma 63-630 3p f f
25,Electrical Switchgear / Ekip,15114.12,3263831000009330151,XT2N 160 Ekip LS/I In 25A 3p F F,14.0,15114.12,15114.12,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,2.70805020110221,9.623450846315356,9.623450846315356,xt2n 160 ekip ls/i in 25a 3p f f,ca,xt2n 160 ekip ls/i in 25a 3p f f
137,Electrical Units / HR,5054.28,3263831000009330159,XT5N 400 Ekip Dip LSIG In=400 3p F F,2.0,5054.28,5054.28,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.52818852062284,8.52818852062284,xt5n 400 ekip dip lsig in 400 3p f f,af,xt5n 400 ekip dip lsig in 400 3p f f
137,Electrical Units / HR,458.06,3263831000009330167,EXT CT N XT5 400 A EKIP DIP IEC/UL,1.0,458.06,458.06,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,6.129180920471816,6.129180920471816,ext ct n xt5 400 a ekip dip iec/ul,ro,ext ct n xt5 400 a ekip dip iec/ul
24,Concrete Screed / Aggregates,16.84,3263831000009330175,S201-C16,1.0,16.84,16.84,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,2.8814431271518632,2.8814431271518632,s201-c16,ca,s201-c16
24,Concrete Screed / Aggregates,647.58,3263831000009330183,S202-C10,6.0,647.58,647.58,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,1.9459101490553132,6.474785357751783,6.474785357751783,s202-c10,ca,s202-c10
134,Reinforcing Steel Bars / Saudi / Sabic,730.08,3263831000009330191,"F204 AC-40/0,03 IEC",4.0,730.08,730.08,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,6.594522892886242,6.594522892886242,f204 ac-40/0 03 iec,cy,f204 ac-40/0 03 iec
4,UPS / APC Power Supplies,737.04,3263831000009330199,AF26-30-00-13 100-250V50/60HZ-DC Contactor,6.0,737.04,737.04,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.9459101490553132,6.6039980236736815,6.6039980236736815,af26-30-00-13 100-250v50/60hz-dc contactor,ro,af26-30-00-13 100-250v50/60hz-dc contactor
137,Electrical Units / HR,1957.96,3263831000009330207,XT2S 160 Ekip LS/I In=160A 4pFF InN=100%,2.0,1957.96,1957.96,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,7.58016899915517,7.58016899915517,xt2s 160 ekip ls/i in 160a 4pff inn 100%,en,xt2s 160 ekip ls/i 160a 4pff inn 100%
17,Steel Rods / Sizes,5683.02,3263831000009330215,MOE XT5 220...250V AC/DC,2.0,5683.02,5683.02,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.645414007859639,8.645414007859639,moe xt5 220...250v ac/dc,ca,moe xt5 220...250v ac/dc
24,Concrete Screed / Aggregates,334.0,3263831000009330223,S204-C40,2.0,334.0,334.0,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,5.814130531825066,5.814130531825066,s204-c40,ca,s204-c40
26,Electrical Panels / TMD/TMA,2339.96,3263831000009330231,XT1S 160 TMD 125-1250 3p F F,4.0,2339.96,2339.96,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,7.758316380629852,7.758316380629852,xt1s 160 tmd 125-1250 3p f f,en,xt1s 160 tmd 125-1250 3p f f
30,Copper Pipes,1708.72,3263831000009330239,XT5H 400 Ekip Dip LS/I In=400 4p F F,1.0,1708.72,1708.72,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,7.444084893399349,7.444084893399349,xt5h 400 ekip dip ls/i in 400 4p f f,en,xt5h 400 ekip dip ls/i 400 4p f f
137,Electrical Units / HR,4745.5,3263831000009330247,XT6D 800 3p F F,2.0,4745.5,4745.5,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.465162783321853,8.465162783321853,xt6d 800 3p f f,ca,xt6d 800 3p f f
26,Electrical Panels / TMD/TMA,22569.12,3263831000009330083,XT1N 160 TMD 160-1600 3p F F,48.0,22569.12,22569.12,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,3.8918202981106265,10.02438218658965,10.02438218658965,xt1n 160 tmd 160-1600 3p f f,en,xt1n 160 tmd 160-1600 3p f f
17,Steel Rods / Sizes,3147.12,3263831000009330091,YC E1.2..E6.2-XT7M 220-240 VAC/DC,8.0,3147.12,3147.12,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,8.054560728251682,8.054560728251682,yc e1.2..e6.2-xt7m 220-240 vac/dc,ca,yc e1.2..e6.2-xt7m 220-240 vac/dc
137,Electrical Units / HR,361.12,3263831000009330099,BMS 6 AMP,8.0,361.12,361.12,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,5.891975648607239,5.891975648607239,bms 6 amp,lv,bms 6 amp
134,Reinforcing Steel Bars / Saudi / Sabic,2719.83,3263831000009330107,"MSHD-LTB Handle, IP64, black,",51.0,2719.83,2719.83,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,3.9512437185814275,7.908692259800972,7.908692259800972,mshd-ltb handle ip64 black,da,mshd-ltb handle ip64 black
20,Rubber Lined Clamps,3261.79,3263831000009330115,"MS132-10 Manual Motor Starter Trip class 10, 6.3 ... 10A",17.0,3261.79,3261.79,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,2.8903717578961645,8.090337936569455,8.090337936569455,ms132-10 manual motor starter trip class 10 6.3 ... 10a,en,ms132-10 manual motor starter trip class 10 6.3 ... 10a
4,UPS / APC Power Supplies,1424.4,3263831000009330123,AF09-30-10-13 100-250V50/60HZ-DC Contactor,20.0,1424.4,1424.4,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,3.044522437723423,7.26220775506777,7.26220775506777,af09-30-10-13 100-250v50/60hz-dc contactor,ro,af09-30-10-13 100-250v50/60hz-dc contactor
4,UPS / APC Power Supplies,11919.36,3263831000009330131,AF38-30-11-13 100-250V50/60HZ-DC Contactor,24.0,11919.36,11919.36,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,3.2188758248682006,9.386003141505572,9.386003141505572,af38-30-11-13 100-250v50/60hz-dc contactor,ro,af38-30-11-13 100-250v50/60hz-dc contactor
26,Electrical Panels / TMD/TMA,512.03,3263831000009330139,XT2N 160 TMA 40-400 3p F F,1.0,512.03,512.03,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,6.240334322993072,6.240334322993072,xt2n 160 tma 40-400 3p f f,en,xt2n 160 tma 40-400 3p f f
26,Electrical Panels / TMD/TMA,1536.09,3263831000009330147,XT2N 160 TMA 100-1000 3p F F,3.0,1536.09,1536.09,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,1.3862943611198906,7.337646297452128,7.337646297452128,xt2n 160 tma 100-1000 3p f f,en,xt2n 160 tma 100-1000 3p f f
137,Electrical Units / HR,12163.47,3263831000009330155,RHE XT2-XT4 F/P STAND. RETURNED,31.0,12163.47,12163.47,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4657359027997265,9.406274686656525,9.406274686656525,rhe xt2-xt4 f/p stand. returned,en,rhe xt2-xt4 f/p stand. returned
17,Steel Rods / Sizes,726.99,3263831000009330163,YO XT5-XT6 110..240 Vac - 110..250 Vdc,3.0,726.99,726.99,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,1.3862943611198906,6.5902873118386065,6.5902873118386065,yo xt5-xt6 110..240 vac - 110..250 vdc,ca,yo xt5-xt6 110..240 vac - 110..250 vdc
24,Concrete Screed / Aggregates,16.84,3263831000009330171,S201-C6,1.0,16.84,16.84,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,2.8814431271518632,2.8814431271518632,s201-c6,ca,s201-c6
24,Concrete Screed / Aggregates,2549.76,3263831000009330179,S202-C10,48.0,2549.76,2549.76,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,3.8918202981106265,7.844146632963294,7.844146632963294,s202-c10,ca,s202-c10
24,Concrete Screed / Aggregates,1191.52,3263831000009330187,S202-C40,11.0,1191.52,1191.52,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,2.4849066497880004,7.083823994110326,7.083823994110326,s202-c40,ca,s202-c40
134,Reinforcing Steel Bars / Saudi / Sabic,357.87,3263831000009330195,"F204 AC-100/0,03 IEC",1.0,357.87,357.87,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,5.882960205916445,5.882960205916445,f204 ac-100/0 03 iec,cy,f204 ac-100/0 03 iec
137,Electrical Units / HR,348.76,3263831000009330203,A1N 125 TMF 125-1250 2p F F,2.0,348.76,348.76,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,5.857247204988174,5.857247204988174,a1n 125 tmf 125-1250 2p f f,en,a1n 125 tmf 125-1250 2p f f
26,Electrical Panels / TMD/TMA,12121.92,3263831000009330211,XT1D 160 4p F F,36.0,12121.92,12121.92,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,3.6109179126442243,9.402853154698166,9.402853154698166,xt1d 160 4p f f,ca,xt1d 160 4p f f
24,Concrete Screed / Aggregates,19000.0,3263831000009330219,DSE201 M C16 AC30 - N Black,200.0,19000.0,19000.0,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,5.303304908059076,9.852246888342531,9.852246888342531,dse201 m c16 ac30 - n black,cy,dse201 m c16 ac30 - n black
30,Copper Pipes,3003.02,3263831000009330227,XT5S 400 Ekip Dip LS/I In=400 3p F F,2.0,3003.02,3003.02,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.007706670651476,8.007706670651476,xt5s 400 ekip dip ls/i in 400 3p f f,ca,xt5s 400 ekip dip ls/i in 400 3p f f
23,Electrical Switches / Ekip,110600.0,3263831000009330235,E4.2N 3200 Ekip Touch LSIG 4p WMP + SW (Measuring +,4.0,110600.0,110600.0,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,11.613684409620816,11.613684409620816,e4.2n 3200 ekip touch lsig 4p wmp sw measuring,af,e4.2n 3200 ekip touch lsig 4p wmp sw measuring
29,Switchgear / Ekip 400A,7570.34,3263831000009330243,XT6H 800 Ekip Dip LS/I In=800 3p F F,2.0,7570.34,7570.34,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.932125345297315,8.932125345297315,xt6h 800 ekip dip ls/i in 800 3p f f,en,xt6h 800 ekip dip ls/i 800 3p f f
26,Electrical Panels / TMD/TMA,2452.48,3263831000009330081,XT1N 160 TMD 100-1000 3p F F,8.0,2452.48,2452.48,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,7.805262703876599,7.805262703876599,xt1n 160 tmd 100-1000 3p f f,en,xt1n 160 tmd 100-1000 3p f f
17,Steel Rods / Sizes,3147.12,3263831000009330089,YO E1.2..E6.2-XT7-XT7M 220-240 VAC/DC,8.0,3147.12,3147.12,3263831000009330075,3.2638310000093394e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,8.054560728251682,8.054560728251682,yo e1.2..e6.2-xt7-xt7m 220-240 vac/dc,ca,yo e1.2..e6.2-xt7-xt7m 220-240 vac/dc
24,Concrete Screed / Aggregates,419.2,3263831000009330097,SH201-C6,40.0,419.2,419.2,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,3.713572066704308,6.0407307884109,6.0407307884109,sh201-c6,en,sh201-c6
135,Black Cables / Saraya,222.02,3263831000009330105,MSH-AR Shaft alignment ring,17.0,222.02,222.02,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,2.8903717578961645,5.407261453537216,5.407261453537216,msh-ar shaft alignment ring,en,msh-ar shaft alignment ring
20,Rubber Lined Clamps,1134.14,3263831000009330113,"MS132-6.3 Manual Motor Starter Trip class 10, 4.0 ... 6.3A",7.0,1134.14,1134.14,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,2.0794415416798357,7.034511270326383,7.034511270326383,ms132-6.3 manual motor starter trip class 10 4.0 ... 6.3a,en,ms132-6.3 manual motor starter trip class 10 4.0 ... 6.3a
20,Rubber Lined Clamps,1200.76,3263831000009330121,"MS132-32 Manual Motor Starter Trip class 10, 25 ... 32A",4.0,1200.76,1200.76,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,7.091542427937702,7.091542427937702,ms132-32 manual motor starter trip class 10 25 ... 32a,en,ms132-32 manual motor starter trip class 10 25 ... 32a
4,UPS / APC Power Supplies,1034.32,3263831000009330129,AF38-30-00-13 100-250V50/60HZ-DC Contactor,4.0,1034.32,1034.32,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,6.942465836657532,6.942465836657532,af38-30-00-13 100-250v50/60hz-dc contactor,ro,af38-30-00-13 100-250v50/60hz-dc contactor
17,Steel Rods / Sizes,2124.65,3263831000009330137,SOR XT1..XT4 110...127 Vac-110...125 Vdc,11.0,2124.65,2124.65,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,2.4849066497880004,7.661832916938989,7.661832916938989,sor xt1..xt4 110...127 vac-110...125 vdc,ca,sor xt1..xt4 110...127 vac-110...125 vdc
26,Electrical Panels / TMD/TMA,1536.09,3263831000009330145,XT2N 160 TMA 80-800 3p F F,3.0,1536.09,1536.09,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.3862943611198906,7.337646297452128,7.337646297452128,xt2n 160 tma 80-800 3p f f,en,xt2n 160 tma 80-800 3p f f
26,Electrical Panels / TMD/TMA,1099.83,3263831000009330153,XT4N 250 TMA 200-2000 3p F F,1.0,1099.83,1099.83,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,7.003819719714702,7.003819719714702,xt4n 250 tma 200-2000 3p f f,en,xt4n 250 tma 200-2000 3p f f
137,Electrical Units / HR,393.37,3263831000009330161,RHE XT5 F/P STAND. RETURNED,1.0,393.37,393.37,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,5.977289554926676,5.977289554926676,rhe xt5 f/p stand. returned,en,rhe xt5 f/p stand. returned
137,Electrical Units / HR,1194.2,3263831000009330169,"CT-SAD.22 Time relay, star-delta",7.0,1194.2,1194.2,3263831000009330075,3.263831000009357e+18,SAR,3263831000000034003,3.26383100000008e+18,2.0794415416798357,7.086068814378553,7.086068814378553,ct-sad.22 time relay star-delta,en,ct-sad.22 time relay star-delta
24,Concrete Screed / Aggregates,185.24,3263831000009330177,S201-C20,11.0,185.24,185.24,3263831000009330075,3.26383100000934e+18,SAR,3263831000000034003,3.26383100000008e+18,2.4849066497880004,5.227036164543073,5.227036164543073,s201-c20,ca,s201-c20
24,Concrete Screed / Aggregates,431.72,3263831000009330185,S202-C20,4.0,431.72,431.72,3263831000009330075,3.2638310000093594e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,6.070090867563172,6.070090867563172,s202-c20,ca,s202-c20
134,Reinforcing Steel Bars / Saudi / Sabic,292.28,3263831000009330193,"F204 AC-63/0,03 IEC",1.0,292.28,292.28,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,0.6931471805599453,5.6811277840913945,5.6811277840913945,f204 ac-63/0 03 iec,cy,f204 ac-63/0 03 iec
137,Electrical Units / HR,2936.78,3263831000009330201,A1N 125 TMF 20-400 2p F F,11.0,2936.78,2936.78,3263831000009330075,3.263831000009358e+18,SAR,3263831000000034003,3.26383100000008e+18,2.4849066497880004,7.98540947305877,7.98540947305877,a1n 125 tmf 20-400 2p f f,en,a1n 125 tmf 20-400 2p f f
25,Electrical Switchgear / Ekip,5266.0,3263831000009330209,XT4N 160 Ekip LS/I In=160A 4p F F,4.0,5266.0,5266.0,3263831000009330075,3.263831000009356e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,8.569216219483389,8.569216219483389,xt4n 160 ekip ls/i in 160a 4p f f,ca,xt4n 160 ekip ls/i in 160a 4p f f
